generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
193,178,541.4488987000029,1079.1115058395696,817.5107716404596,184.74856126174512
194,171,541.4488987000029,1085.3405882467664,802.1910398057169,192.6608157775358
195,182,541.4488987000029,1069.9053197634871,793.0644828628922,199.01703282890702
196,173,541.4488987000029,1070.4088329091928,801.7875283872912,195.13961975947876
197,168,541.4488987000029,1070.4088329091928,791.1330670373322,192.85147342452763
198,171,541.4488987000029,1072.8805080237119,791.1426309521777,187.4445987732273
199,183,541.4488987000029,1074.965266224478,793.064058775472,184.28170982159116
200,168,541.4488987000029,1072.8805080237119,793.7640437512817,180.15315226735004
201,167,541.4488987000029,1157.9515414902853,778.3466283470261,189.14056434846353
202,180,541.4488987000029,1157.9515414902853,776.7505767509796,181.99499677124365
203,174,541.4488987000029,1157.9515414902853,783.2264043122148,182.68106754970552
204,183,541.4488987000029,1157.9515414902853,782.856513134315,185.21867398582305
205,177,541.4488987000029,1157.9515414902853,798.8607572531282,188.70655556909045
206,184,541.4488987000029,1057.5578806640692,796.0620066285032,182.67841805294577
207,176,541.4488987000029,1084.2075552976582,786.6622786874441,182.3814883949047
208,170,541.4488987000029,1084.2075552976582,784.8768405297765,182.89487299255956
209,174,541.4488987000029,1109.8569836840443,793.1801701790499,188.16438250406947
210,160,541.4488987000029,1109.8569836840443,792.6192138721777,190.34889162768647
211,181,541.4488987000029,1110.866615251329,780.8082724650128,189.17101586210367
212,165,541.4488987000029,1110.866615251329,795.2106266652424,189.98656013808093
213,169,541.4488987000029,1076.9105824016294,795.7975770498472,188.01646875781958
214,170,541.4488987000029,1076.9105824016294,786.517145094669,190.48268511198455
215,174,541.4488987000029,1069.1629467721073,804.9079516024543,186.8870473328813
216,176,541.4488987000029,1104.0325452294576,806.0503902878165,188.51359739951397
217,172,541.4488987000029,1104.0325452294576,805.0274749572931,194.44528011361544
218,177,541.4488987000029,1113.8599374063976,789.389407135327,202.35968600029872
219,176,541.4488987000029,1121.5533887955066,790.636182924854,197.8585020692834
220,160,541.4488987000029,1120.7785616991218,795.7532797727393,198.18325294305504
221,162,541.4488987000029,1120.7785616991218,789.8836334919934,194.0248810911223
222,166,541.4488987000029,1106.1518037769058,790.2722064682242,186.58126909461072
223,180,541.4488987000029,1106.1518037769058,818.5368211213321,186.97427043735323
224,168,541.4488987000029,1119.6874380588438,804.8964924654017,200.62745931771354
225,175,541.4488987000029,1118.892552299615,790.2581073076608,200.75324856096438
226,178,541.4488987000029,1106.1518037769058,788.0688664751083,202.15987080854669
227,171,541.4488987000029,1106.1518037769058,806.1247980229132,189.72763720675695
228,181,541.4488987000029,1106.1518037769058,793.0350160253471,196.27335707833114
229,176,541.4488987000029,1083.766422385626,794.4717347341079,186.9025976952409
230,168,541.4488987000029,1083.766422385626,794.3949024809907,194.714683253956
231,175,541.4488987000029,1131.282268558882,808.9947321220565,192.998312361491
232,176,541.4488987000029,1126.7000239963338,816.5051925280142,196.27901004313114
233,166,541.4488987000029,1126.7000239963338,802.8942784315848,192.5017441236794
234,177,541.4488987000029,1088.5375004773314,811.7755071788484,188.07708015103609
235,164,541.4488987000029,1128.542406912016,802.9301889132134,184.56238480346437
236,181,541.4488987000029,1101.5970797204106,794.8736017913038,188.61508752038904
237,177,541.4488987000029,1066.6133806701464,800.0332942561934,185.47528427504935
238,179,541.4488987000029,1087.425261330527,783.7168880040997,184.75489843573496
239,176,541.4488987000029,1087.425261330527,812.2076120622545,186.57023093994678
240,178,541.4488987000029,1070.1319520152488,802.0518660588887,189.2459606411018
241,173,541.4488987000029,1130.3268662460887,794.9072043655822,186.43812780769568
242,167,541.4488987000029,1102.235943379138,771.9157905141133,191.33673094597452
243,171,541.4488987000029,1097.6073190116476,779.6453284577801,187.69591468019246
244,178,541.4488987000029,1098.8910791236349,780.7257815366881,189.66333958741694
245,172,541.4488987000029,1098.8910791236349,788.6473458293138,186.28719238264992
246,168,541.4488987000029,1098.8910791236349,784.3925716549473,185.63945146135322
247,172,541.4488987000029,1109.488948006939,779.376642408435,194.37648494326294
248,174,541.4488987000029,1109.488948006939,798.6714259039637,189.7778490836252
249,174,541.4488987000029,1182.8999343684713,792.215638749651,198.50296242628568
250,180,541.4488987000029,1111.8134112192538,813.4272239386382,186.116516996498
251,184,541.4488987000029,1118.7647379806128,799.9558084078365,200.69624501770335
252,163,541.4488987000029,1147.918742304586,794.9566012525752,202.3916328064808
253,174,541.4488987000029,1113.2878515747345,778.0539993167836,196.2416875822613
254,176,541.4488987000029,1124.4271609000727,787.8263698270866,190.13119575074646
255,174,541.4488987000029,1080.043265369706,781.9251689918406,197.9609459580066
256,170,541.4488987000029,1068.917793600854,806.0114133825481,194.9850114269992
257,167,541.4488987000029,1068.917793600854,790.342804454068,192.77586639308262
258,167,541.4488987000029,1064.748647602654,772.3769353214573,191.33222738283183
259,178,541.4488987000029,1095.0735918809578,775.1601271696755,195.31205720849985
260,169,541.4488987000029,1095.0735918809578,789.573125660219,183.5734284453223
261,164,541.4488987000029,1157.5984672922884,791.9194987630597,182.54753878324922
262,174,541.4488987000029,1095.0735918809578,776.4433548273425,185.1661502096355
263,169,541.4488987000029,1095.0735918809578,776.402850246756,185.17504468007604
264,174,541.4488987000029,1095.0735918809578,779.2324323621986,186.1203783590848
265,156,541.4488987000029,1095.0735918809578,783.3657517819083,190.62863811137578
266,168,541.4488987000029,1076.1525063542108,769.7627203385924,184.13550165143346
267,159,541.4488987000029,1064.8858713615873,776.2401079629212,179.24705771915802
268,177,541.4488987000029,1102.776952950372,767.8642038501749,185.53728490827427
269,180,541.4488987000029,1102.3895466474935,774.6377399086207,192.57323556798053
270,173,541.4488987000029,1128.6405736556,791.7563206755958,195.03083549413645
271,168,541.4488987000029,1102.3895466474935,795.0754974548538,193.0670325564978
272,181,541.4488987000029,1150.1303677304008,804.3570138451595,195.95621441956683
273,165,541.4488987000029,1101.0883930446264,770.0934620939776,195.60988006029876
274,181,541.4488987000029,1101.0883930446264,779.4174254852528,191.0542502607762
275,174,541.4488987000029,1122.5582117393792,786.6982873121144,184.30131629272728
276,165,541.4488987000029,1098.6976953208039,794.4413148963952,185.0737949089843
277,173,541.4488987000029,1097.5678409545978,810.8408065989415,184.13282751257694
278,169,541.4488987000029,1095.0179734712171,811.070111529178,185.90522632898197
